accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5,1778605029,,False,1,d320238e,2026-05-12_19-57-09,44.46977639198303,44.46977639198303,150288,thinkbook,172.18.0.1,44.46977639198303,1
