accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5075000000000001,1778605078,,False,1,8de66987,2026-05-12_19-57-58,44.3255980014801,44.3255980014801,152312,thinkbook,172.18.0.1,44.3255980014801,1
