accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5,1778601785,,False,1,5096a5ad,2026-05-12_19-03-05,40.67305874824524,40.67305874824524,107073,thinkbook,172.18.0.1,40.67305874824524,1
