accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5,1778601924,,False,1,c764a6d4,2026-05-12_19-05-24,40.68027448654175,40.68027448654175,112633,thinkbook,172.18.0.1,40.68027448654175,1
