accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5,1778593782,,False,1,48748820,2026-05-12_16-49-42,47.80125975608826,47.80125975608826,52001,thinkbook,172.18.0.1,47.80125975608826,1
