accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5,1778838250,,False,1,ab149212,2026-05-15_12-44-10,96.76871967315674,96.76871967315674,37107,thinkbook,172.18.0.1,96.76871967315674,1
