accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.0,1778592591,,False,1,64bd2202,2026-05-12_16-29-51,24.11441397666931,24.11441397666931,31947,thinkbook,172.18.0.1,24.11441397666931,1
