accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5,1778592604,,False,1,5f8c30f4,2026-05-12_16-30-04,5.724108457565308,5.724108457565308,33375,thinkbook,172.18.0.1,5.724108457565308,1
