accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5,1778838629,,False,1,1253838b,2026-05-15_12-50-29,91.89912557601929,91.89912557601929,48931,thinkbook,172.18.0.1,91.89912557601929,1
