accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5,1778594285,,False,1,f83860a1,2026-05-12_16-58-05,43.349905252456665,43.349905252456665,67574,thinkbook,172.18.0.1,43.349905252456665,1
