accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5,1778602077,,False,1,5938cd91,2026-05-12_19-07-57,48.921732664108276,48.921732664108276,118622,thinkbook,172.18.0.1,48.921732664108276,1
